clump,Total Number of Seals,width,height,avg_r,sd_r,avg_g,sd_g,avg_b,sd_b
LS21323_DJI_0912_clump_0042,,112,234,106.15178571428600,13.611669858435200,105.43732193732200,18.810296862135300,111.15167124542100,33.69455271383570
LS21323_DJI_0912_clump_0043,,144,142,144.88425925925900,8.897332746776350,147.87793427230000,7.020368184197270,131.80956572770000,29.012824023052800
LS21323_DJI_0912_clump_0044,,180,262,111.75555555555600,11.752362515314000,120.68702290076300,11.327139133901500,118.47856234096700,26.646851864769000
LS21323_DJI_0912_clump_0045,,256,182,108.171875,16.323683606477300,118.77106227106200,16.544666082899900,115.68277815934100,23.27274946276340
LS21323_DJI_0912_clump_0046,,102,232,118.27124183006500,30.095191401894800,110.58045977011500,8.940535856301170,120.82403651115600,30.148967596383900
LS21323_DJI_0913_clump_0001,,266,206,119.29824561403500,11.215424034360000,110.13592233009700,12.649147899993500,119.44421125629600,26.112955785349600
LS21323_DJI_0913_clump_0002,,264,278,106.7840909090910,13.667871322806100,108.8357314148680,12.395486105190800,114.67933834750400,32.98980896406460
LS21323_DJI_0913_clump_0003,,282,272,114.31205673758900,19.3957057292167,114.89950980392200,13.56627521794840,116.70559553608700,25.847501167905900
LS21323_DJI_0913_clump_0004,,196,222,112.99829931972800,11.325802692590800,112.12612612612600,18.23789266436630,115.1565774958630,30.057399827169100
LS21323_DJI_0913_clump_0005,,212,182,111.21855345911900,9.86900212478273,105.54761904761900,10.234186578187200,113.70168981961400,30.54865056025990
LS21323_DJI_0913_clump_0006,,230,228,115.04492753623200,21.16907805206590,112.54239766081900,12.879546007617400,113.18644164759700,25.38432286756760
LS21323_DJI_0913_clump_0007,,170,216,109.92745098039200,10.8573925016033,101.76234567901200,10.863022084980700,108.981454248366,25.73747150128580
LS21323_DJI_0913_clump_0008,,188,246,139.35992907801400,11.439784875999800,129.27371273712700,13.798231988149100,123.57589517384500,27.83545521814950
LS21323_DJI_0913_clump_0009,,146,278,115.4771689497720,6.853201713091070,120.60071942446000,10.49449093620110,136.43660687888000,43.094463053542600
LS21323_DJI_0913_clump_0010,,230,256,126.69565217391300,25.383495920664300,110.19270833333300,24.498604317353800,111.74120244565200,27.57621431300410
LS21323_DJI_0913_clump_0011,,334,468,100.50099800399200,21.153334769210300,115.42236467236500,16.038338543634500,114.3592110650490,29.144517884687600
LS21323_DJI_0913_clump_0012,,230,126,111.17391304347800,11.346782116452000,133.23015873015900,25.307368491702300,130.11335403726700,30.875714609650400
LS21323_DJI_0913_clump_0013,,178,386,125.44569288389500,11.67425583234380,116.55785837651100,11.04323515716380,125.15985038132400,31.6053369603382
LS21323_DJI_0913_clump_0014,,230,182,151.08695652173900,11.540149360341000,166.4981684981690,9.122939143917550,139.05267558528400,29.27330269384070
LS21323_DJI_0913_clump_0015,,178,256,119.71535580524300,13.336661622215000,116.26041666666700,14.58041265395880,122.88037658005600,17.99510977672670
LS21323_DJI_0913_clump_0016,,290,324,111.15862068965500,36.84936890778590,114.26748971193400,22.599584209795900,112.05670498084300,24.77933604103520
LS21323_DJI_0913_clump_0017,,324,272,113.16872427983500,11.311177018022100,105.94117647058800,13.631403715075300,118.48225308642000,31.653589247985300
LS21323_DJI_0913_clump_0018,,300,176,123.70555555555600,25.161058364557900,118.16856060606100,18.900356643764100,117.0542803030300,28.353846551301700
LS21323_DJI_0913_clump_0019,,230,210,107.92028985507200,21.96943251732680,109.93492063492100,18.0084782390341,115.31492753623200,30.358834855330300
LS21323_DJI_0913_clump_0020,,212,246,133.39465408805000,14.24107034702000,144.16124661246600,12.431373221827700,127.18453750575200,22.704900399016300
LS21323_DJI_0913_clump_0021,,222,176,123.04504504504500,10.923886866736100,115.08712121212100,15.047776969126700,117.2804054054050,28.642097963609800
LS21323_DJI_0913_clump_0022,,212,148,117.64308176100600,15.344061373494500,120.75225225225200,10.427867608254700,118.02068459969400,19.165212733845800
LS21323_DJI_0913_clump_0023,,214,320,168.13395638629300,15.024511631582800,166.740625,13.242703007419200,148.09662675233600,30.71146472775280
LS21323_DJI_0913_clump_0024,,238,158,102.56442577030800,19.695281481244200,115.16455696202500,16.697934670852900,113.1048026805660,21.84888652724610
LS21323_DJI_0913_clump_0025,,290,96,128.5712643678160,9.895957703079780,136.46875,8.41619609864417,135.8582974137930,35.49552342631530
LS21323_DJI_0913_clump_0026,,230,194,112.33333333333300,12.366582678725700,101.01202749140900,22.010264545748100,106.54085611833300,22.91048906446420
LS21323_DJI_0913_clump_0027,,172,222,105.08720930232600,9.540110710418680,111.52852852852900,10.559566344235700,107.1751780850620,17.48993996693110
LS21323_DJI_0913_clump_0028,,196,204,153.14965986394600,28.321491020527200,165.5343137254900,15.193322805178600,150.0376900760300,20.386776431984100
LS21323_DJI_0913_clump_0029,,212,194,119.26100628930800,17.138846280236300,108.21821305841900,15.076055008109000,115.52625948259100,31.589526156669800
LS21323_DJI_0913_clump_0030,,418,244,159.80701754386000,14.917671415172300,167.22267759562800,11.645298750758400,148.46957604518000,25.04173737617270
LS21323_DJI_0913_clump_0031,,154,250,124.44588744588700,11.821741214304300,122.70666666666700,12.637271154099000,122.62812987013000,28.727106044595200
LS21323_DJI_0913_clump_0032,,366,358,109.6639344262300,10.566081063364700,112.54934823091200,11.001603258130700,113.87013462771300,23.368970939715700
LS21323_DJI_0913_clump_0033,,266,228,112.16290726817000,10.298479220475200,105.08771929824600,22.584757087317500,119.2730840258540,27.452860144512500
LS21323_DJI_0913_clump_0034,,170,154,110.20980392156900,17.3103477485936,102.36580086580100,11.338474100221100,107.84854851031300,22.905065721545200
LS21323_DJI_0913_clump_0035,,272,286,112.74142156862700,23.76453218845270,121.11538461538500,15.489886049949400,107.09135900863800,25.921880679809300
LS21323_DJI_0914_clump_0001,,342,250,112.39278752436600,13.868524484313700,112.73733333333300,10.86702993257840,117.43854970760200,33.89237698972460
LS21323_DJI_0914_clump_0002,,282,280,117.58274231678500,17.72923845024930,120.14166666666700,13.46477510583800,116.83677811550200,27.853122055917000
LS21323_DJI_0914_clump_0003,,324,272,123.18827160493800,13.943099621454400,133.6642156862750,13.380095469652300,120.0627496368920,21.95593079528360
LS21323_DJI_0914_clump_0004,,212,302,176.39465408805000,15.630860753625000,171.40397350993400,16.45410184892900,155.75199925028100,32.289491221568400
LS21323_DJI_0914_clump_0005,,188,222,133.28546099290800,15.335436225295600,119.40390390390400,20.436099406043900,112.83388441633100,23.604453910419200
LS21323_DJI_0914_clump_0006,,230,210,120.67971014492800,12.73123603309890,116.71269841269800,13.499500191376800,119.57308488612800,26.638018647816300
LS21323_DJI_0914_clump_0007,,172,246,130.02325581395300,15.531146558792200,122.51355013550100,16.33840822514540,122.88341368878800,30.308030503197800
LS21323_DJI_0914_clump_0008,,206,370,126.45631067961200,16.78993189164660,119.5981981981980,10.071134221191700,126.74220676987700,30.30449287459750
LS21323_DJI_0914_clump_0009,,204,342,106.06372549019600,9.576021482218610,116.19200779727100,23.413420920587800,113.94246646026800,32.56808931692380
LS21323_DJI_0914_clump_0010,,290,228,110.09080459770100,13.500950432136700,113.48245614035100,15.738951823221600,120.83380217785800,30.78810272477010
LS21323_DJI_0914_clump_0011,,222,170,112.52252252252300,9.419180654783660,112.71176470588200,9.868411618199020,116.33441971383100,31.167042422313900
LS21323_DJI_0914_clump_0012,,248,296,104.00672043010800,15.479563634666500,110.32657657657700,12.06827857399850,114.66385135135100,31.561681764913800
LS21323_DJI_0914_clump_0013,,196,352,115.97108843537400,11.430246045717900,132.2755681818180,12.252041019636900,119.5466430890540,30.918172361381100
LS21323_DJI_0914_clump_0014,,298,354,109.81319910514500,22.24788666661130,126.34463276836200,17.425868393624500,119.35162855951200,24.693171670084200
LS21323_DJI_0914_clump_0015,,324,290,121.67386831275700,15.328354541091200,117.2183908045980,15.482526515254100,133.9651128139630,38.54220064726970
LS21323_DJI_0914_clump_0016,,316,494,101.33966244725700,19.42622712489480,114.472334682861,13.93902679883050,115.44712499359400,27.221924153625600
LS21323_DJI_0914_clump_0017,,332,506,132.21184738955800,18.593633129990900,125.15480895915700,30.544537773706000,130.25804204962100,32.42027471617070
LS21323_DJI_0914_clump_0018,,306,284,138.2037037037040,32.97878283080700,171.57863849765300,14.949905836870300,139.3517559606000,37.06516403734200
LS21323_DJI_0914_clump_0019,,152,306,112.98245614035100,12.453761818866600,125.26143790849700,13.81993030913730,116.47684468524300,20.44476387538260
LS21323_DJI_0914_clump_0020,,266,234,111.968671679198,9.70777385258367,104.14529914529900,16.7737236634354,120.41669879827800,27.06896130160940
LS21323_DJI_0914_clump_0021,,178,198,107.48501872659200,10.28210511878800,113.26599326599300,8.628311891729730,108.28589263420700,17.560328868725800
LS21323_DJI_0914_clump_0022,,172,216,111.03100775193800,8.906654584279150,105.2854938271610,10.133993006821500,113.14898255814000,25.93035273325310
LS21323_DJI_0914_clump_0023,,206,266,114.02588996763800,9.362320833662110,98.44235588972430,17.48213726269870,118.11033652091400,31.951940590639400
LS21323_DJI_0914_clump_0024,,206,404,107.38996763754000,13.335417583820700,116.4059405940590,34.524878355113900,124.11956887436300,43.66322847143270
LS21323_DJI_0914_clump_0025,,256,170,103.64583333333300,15.611647072156000,116.53921568627500,13.835498225563000,112.63777573529400,21.540254881193100
LS21323_DJI_0914_clump_0026,,178,210,124.91011235955100,16.299725727412500,121.76984126984100,15.822910202500400,119.46324237560200,28.01206768870290
LS21323_DJI_0914_clump_0027,,418,192,160.414673046252,16.318167535580000,172.90277777777800,9.573233405673660,146.65803179824600,28.019298021837500
LS21323_DJI_0914_clump_0028,,206,240,117.15210355987100,11.268401151320200,114.52222222222200,13.314447272524700,118.50910194174800,28.909473951370100
LS21323_DJI_0914_clump_0029,,204,234,108.34313725490200,25.08013109572090,101.40883190883200,27.421622710606600,120.23240321769700,34.15704033623570
LS21323_DJI_0914_clump_0030,,172,210,171.9825581395350,10.023697021710800,176.23174603174600,9.97203749852597,159.5903931339980,29.786576046614900
LS21323_DJI_0914_clump_0031,,238,210,111.20728291316500,29.52806484729130,106.81269841269800,19.398326650656100,108.03801520608200,29.264122590136800
LS21323_DJI_0914_clump_0032,,206,250,133.90776699029100,13.35062043080600,142.62,13.010390719216200,129.86025242718400,23.22322374480620
LS21323_DJI_0914_clump_0033,,188,160,114.04255319148900,9.056851440772360,112.07083333333300,8.82628551386268,115.9079454787230,20.912468047748200
LS21323_DJI_0914_clump_0034,,204,164,116.56535947712400,12.15708631813530,111.86178861788600,14.933633782139500,117.0903574844570,23.53146636767660
LS21323_DJI_0914_clump_0035,,136,256,123.92892156862700,9.87829601552409,105.05859375,13.078307982653100,113.7822265625,21.874699867818200
LS21323_DJI_0914_clump_0036,,266,92,127.33458646616500,12.591104859020300,140.2644927536230,6.178413809908590,124.22920071918900,22.925588347108000
LS21323_DJI_0914_clump_0037,,222,142,109.98498498498500,23.14641508540970,132.10798122065700,19.193543078976600,117.33583936048700,29.733213715722300
LS21323_DJI_0915_clump_0001,,206,216,133.1893203883500,13.2677706144846,124.54938271604900,8.72172855583551,123.56223031283700,31.63120554808500
LS21323_DJI_0915_clump_0002,,206,364,129.28478964401300,17.4074472132837,124.6382783882780,10.001287461232500,131.24157153526100,30.857509328594400
LS21323_DJI_0915_clump_0003,,394,244,127.34602368866300,17.44242344478510,118.23770491803300,16.843649357973100,134.3125156028960,40.42366402989520
LS21323_DJI_0915_clump_0004,,274,286,108.26277372262800,12.564250489384200,114.5081585081590,12.08017326528880,116.4336940431830,29.97679424963370
LS21323_DJI_0915_clump_0005,,368,306,113.5090579710150,16.74223563879820,116.34095860566400,19.355471885013100,115.76216609832300,24.95509079648230
LS21323_DJI_0915_clump_0006,,248,200,120.97177419354800,11.393169481348500,105.42833333333300,16.33803937305680,123.46983870967700,44.42375056757490
LS21323_DJI_0915_clump_0007,,256,234,116.18359375,10.112718456723700,112.51851851851900,14.26176024243220,121.85970886752100,32.03090772522010
LS21323_DJI_0915_clump_0008,,266,284,120.57518796992500,17.309326036036500,117.52464788732400,12.600231125123600,121.638038758869,27.913645688782100
LS21323_DJI_0915_clump_0009,,196,188,169.53571428571400,19.12873724100400,175.3031914893620,13.446845332228100,157.71558836300500,20.975034116251800
LS21323_DJI_0915_clump_0010,,256,148,142.9609375,16.20670627511220,157.94144144144100,12.250250730792900,150.90514146959500,39.64521884517110
LS21323_DJI_0915_clump_0011,,222,164,144.43693693693700,8.19981792731205,130.77845528455300,11.781276624995600,142.62159415513100,35.06603138970120
LS21323_DJI_0915_clump_0012,,272,234,116.78799019607800,9.81896938004078,107.41880341880300,16.056030445533800,123.18184389140300,26.758419210809200
LS21323_DJI_0915_clump_0013,,324,530,111.63065843621400,15.22824990075070,117.30188679245300,14.814006085938700,116.52745166550200,27.682299704675700
LS21323_DJI_0915_clump_0014,,266,126,156.11278195488700,12.207471808280000,173.74074074074100,10.937362859922400,140.4703723594700,23.70976694709990
LS21323_DJI_0915_clump_0015,,196,250,126.88095238095200,20.53459279201290,129.17733333333300,12.479178106839500,132.41526530612200,31.697791779635400
LS21323_DJI_0915_clump_0016,,206,216,119.30097087378600,11.753538296522700,116.9675925925930,23.329243009355800,124.851492268968,32.92866783152590
LS21323_DJI_0915_clump_0017,,188,238,120.19326241134800,10.984671331008900,113.55042016806700,13.572952841702000,121.83135168961200,32.592597111336
LS21323_DJI_0915_clump_0018,,180,148,128.69814814814800,9.387718350584660,135.22747747747700,11.84566906590180,123.77447447447400,23.82309917188050
LS21323_DJI_0915_clump_0019,,300,284,124.81333333333300,15.938794043325700,132.0399061032860,11.613223157412400,124.24584507042300,21.618151858538100
LS21323_DJI_0915_clump_0020,,282,228,113.75295508274200,11.200481647671500,119.08187134502900,14.222511971886900,134.35481211895000,46.761673185638700
LS21323_DJI_0915_clump_0021,,222,182,132.03003003003000,14.959775867074100,135.5201465201470,12.811272965511500,131.36508761508800,32.712800308807300
LS21323_DJI_0915_clump_0022,,240,206,115.33472222222200,32.590308970792700,112.07928802589000,12.874997400743200,118.01363268608400,31.273264741831100
LS21323_DJI_0915_clump_0023,,266,278,116.43233082706800,21.318795343971100,115.32254196642700,22.393479165282400,124.95788932763600,29.693701237124400
LS21323_DJI_0915_clump_0024,,230,266,120.16376811594200,24.399646415913300,105.41979949874700,24.304830196632100,120.44535796011800,28.354599861503800
LS21323_DJI_0915_clump_0025,,248,380,138.14247311828000,17.74236538254010,126.50614035087700,16.11213330037560,134.55415959253000,36.48082786729010
LS21323_DJI_0915_clump_0026,,170,262,149.58235294117600,10.57744929930440,128.89185750636100,15.817736038841100,128.99860799281500,28.629860720403100
LS21323_DJI_0915_clump_0027,,146,246,123.53424657534200,11.821057974943000,99.48915989159890,17.650414877976100,117.19011025726700,24.283054180316400
LS21323_DJI_0915_clump_0028,,212,130,107.13679245283000,17.51877245853090,121.55897435897400,11.060456659295900,110.95243105950700,21.606432007725500
LS21323_DJI_0915_clump_0029,,230,256,136.2840579710150,13.189055884598900,150.1953125,10.553232073351300,133.60947690217400,24.846373874253700
LS21323_DJI_0915_clump_0030,,246,176,122.70325203252000,9.207485775298990,116.86363636363600,9.832323569577010,122.6186945676280,21.686820478787200
LS21323_DJI_0915_clump_0031,,128,244,117.97395833333300,17.190093712123800,108.80327868852500,15.500205891949500,125.56128329918000,32.09791802739400
LS21323_DJI_0915_clump_0032,,274,114,141.60340632603400,38.85913656374350,117.60233918128700,12.887946920079300,131.46100653092600,37.91441669776360
LS21323_DJI_0915_clump_0033,,180,216,111.2388888888890,12.28776742923880,105.32253086419800,12.10879125650000,115.84819958847700,30.835573022581300
LS21323_DJI_0915_clump_0034,,170,176,127.12156862745100,18.212496396441300,100.49242424242400,15.84226042378960,121.4961564171120,20.190559057798300
LS21323_DJI_0915_clump_0035,,136,290,140.27450980392200,8.898564394840300,122.5816091954020,21.453657774217600,132.14465010142000,33.34416152474560
LS21323_DJI_0915_clump_0036,,300,490,176.2422222222220,8.783646139626350,164.67619047619000,16.937818785647100,143.64716326530600,33.932080662337600
LS21323_DJI_0915_clump_0037,,230,262,90.44782608695650,19.257169631870200,114.48600508905900,24.09946379668030,122.68460006637900,31.60131229994020
LS21323_DJI_0915_clump_0038,,178,232,141.12359550561800,13.698180713605800,121.23563218390800,17.629706362824800,131.8111923673000,25.831521529433100
LS21323_DJI_0915_clump_0039,,196,176,109.11224489795900,8.409238505319300,104.33712121212100,21.013974085453100,116.52556818181800,25.193047239257000
LS21323_DJI_0916_clump_0001,,128,290,129.74739583333300,27.1318394505112,124.70459770114900,13.617816322372700,118.23658405172400,23.49918624717830
LS21323_DJI_0916_clump_0002,,204,216,126.63888888888900,14.211589354046500,117.79166666666700,11.481659758173900,117.3491512345680,32.740613038063400
LS21323_DJI_0916_clump_0003,,272,410,124.05392156862700,19.365474491175200,112.41951219512200,14.057186678813900,130.2543669296990,33.48569918065260
LS21323_DJI_0916_clump_0004,,308,272,122.01515151515200,14.785910423608200,129.67156862745100,9.508508856632720,121.04959654316300,21.91621456430000
LS21323_DJI_0916_clump_0005,,154,306,135.57575757575800,9.98904686777031,130.92265795207000,11.960424424426400,129.47763347763300,32.02007351523950
LS21323_DJI_0916_clump_0006,,162,262,117.67695473251000,11.550771970443200,121.09541984732800,11.083986770887700,128.59009518424300,34.730354086280600
LS21323_DJI_0916_clump_0007,,360,296,112.86574074074100,20.907856320837500,118.24436936936900,10.992727522598200,129.3227759009010,37.910081984785700
LS21323_DJI_0916_clump_0008,,222,148,137.34834834834800,9.02675229702281,126.70495495495500,12.993098401807500,137.75593498904300,35.77354845430590
LS21323_DJI_0916_clump_0009,,212,206,113.74685534591200,10.614325471055200,125.38187702265400,18.90625301188150,122.59601117420800,33.396595675319000
LS21323_DJI_0916_clump_0010,,324,206,115.46707818930000,8.930570474157090,112.94983818770200,13.275853752360900,121.57244096847700,29.238746335052700
LS21323_DJI_0916_clump_0011,,290,232,114.62758620689700,25.686378561387200,104.47844827586200,16.661508255925300,112.15053507728900,19.091911655903700
LS21323_DJI_0916_clump_0012,,246,272,107.36856368563700,20.476430719492400,111.06740196078400,19.530120430619600,121.64886716881900,30.00992560928630
LS21323_DJI_0916_clump_0013,,204,182,129.66176470588200,14.605206861734200,130.3919413919410,12.75208268144910,130.13084464555100,31.183670548807600
LS21323_DJI_0916_clump_0014,,222,228,126.76576576576600,11.698762765328200,110.62719298245600,15.629478736379700,113.18363758495300,29.012956102273900
LS21323_DJI_0916_clump_0015,,240,192,125.275,15.56302375290010,122.96875,21.136109730709900,125.06829427083300,27.755507335573400
LS21323_DJI_0916_clump_0016,,178,240,123.01310861423200,9.348527116630470,122.18194444444400,20.277490437461900,117.70610955056200,29.528042916499500
LS21323_DJI_0916_clump_0017,,248,198,113.27822580645200,12.79708296199210,99.89225589225590,19.065680573193100,123.82449494949500,47.974874861574800
LS21323_DJI_0916_clump_0018,,290,428,130.0344827586210,15.652951890725900,120.21105919003100,19.094408075412800,129.05236061875600,32.26796575286490
LS21323_DJI_0916_clump_0019,,256,222,107.921875,16.25574067268880,111.3018018018020,13.363723128402900,118.37746340090100,30.15942082800220
LS21323_DJI_0916_clump_0020,,358,296,109.36685288640600,18.151120745641700,113.96621621621600,30.868162453417100,113.88426694851300,26.07065225876890
LS21323_DJI_0916_clump_0021,,290,416,111.37241379310300,10.66864230614010,114.60817307692300,17.321974442465500,126.12740384615400,42.388618071364800
LS21323_DJI_0916_clump_0022,,212,176,107.12421383647800,11.799103680042300,121.69318181818200,18.400031674799100,119.66806925385900,28.144616295067400
LS21323_DJI_0916_clump_0023,,212,172,123.54874213836500,8.92874386301025,127.95542635658900,13.355454624574700,119.66767222466000,19.80481964569230
LS21323_DJI_0916_clump_0024,,332,284,186.77208835341400,49.04885753775780,152.2711267605630,21.841683071313200,137.48079288986900,27.135371952403500
LS21323_DJI_0916_clump_0025,,144,256,124.35879629629600,11.398036966918700,103.125,13.844279053096300,114.32345920138900,23.51717768526770
LS21323_DJI_0916_clump_0026,,300,302,130.4011111111110,16.424175909950200,135.76048565121400,11.131514903493800,130.04399558498900,20.758932924805700
LS21323_DJI_0916_clump_0027,,238,164,107.05602240896400,15.20613538564100,113.69918699187000,14.853312547979400,107.41827218692400,25.127344905242000
LS21323_DJI_0916_clump_0028,,214,198,132.19470404984400,16.030765883729800,126.04040404040400,9.581568155662190,113.98255923723200,23.459948028601400
LS21323_DJI_0916_clump_0029,,188,262,105.20390070922000,27.054107572742400,109.7468193384220,14.619108806650800,119.96290807211300,29.170644333725700
LS21323_DJI_0916_clump_0030,,196,206,110.95578231292500,19.247972343963200,113.31067961165000,9.293519117986490,120.00616702991900,30.6757812159701
LS21323_DJI_0916_clump_0031,,188,222,128.4964539007090,24.793723214342700,124.42342342342300,13.377886968861800,131.30194556258400,33.032858712147100
LS21323_DJI_0916_clump_0032,,274,490,173.7992700729930,9.128301460023410,159.2986394557820,22.145558933155100,138.2697080291970,35.769254736540500
LS21323_DJI_0917_clump_0001,,256,290,114.98697916666700,12.800546751001100,130.93333333333300,13.194483928152300,136.8873922413790,44.91112670877140
LS21323_DJI_0917_clump_0002,,342,514,127.49025341130600,11.157843355991100,124.76459143968900,12.013436778240300,128.92262839329200,33.61941190626310
LS21323_DJI_0917_clump_0003,,196,228,128.05102040816300,7.803111775473670,132.02631578947400,28.43674436862000,124.84241854636600,30.81212425717810
LS21323_DJI_0917_clump_0004,,222,192,117.14864864864900,14.068060847596800,106.61111111111100,13.699711630740000,129.6894237987990,50.39046034344640
LS21323_DJI_0917_clump_0005,,264,160,147.35227272727300,14.732321879663900,160.925,12.017634611963600,154.60648674242400,38.85105866071780
LS21323_DJI_0917_clump_0006,,238,154,129.30112044817900,9.867061685609400,139.2792207792210,9.228811055892800,121.43509221870600,20.911409322298400
LS21323_DJI_0917_clump_0007,,400,280,120.6225,14.138422604732100,115.45833333333300,12.565568112271200,124.79508928571400,25.272260219441600
LS21323_DJI_0917_clump_0008,,212,262,113.60534591195000,12.217495820569300,117.55979643765900,17.273863884361800,117.11084905660400,16.723305779221400
LS21323_DJI_0917_clump_0009,,214,198,131.6931464174460,18.028557730400300,130.04040404040400,17.02024098547830,133.0304210327580,30.765725624489600
LS21323_DJI_0917_clump_0010,,188,176,109.67375886524800,14.856403187116500,110.68181818181800,19.598360391306900,121.63826764990300,26.83112812044250
LS21323_DJI_0917_clump_0011,,196,210,129.43707482993200,12.305678115908900,116.63809523809500,10.661269893261400,122.76571914480100,32.603055502930200
LS21323_DJI_0917_clump_0012,,204,238,131.57679738562100,11.605539479317900,112.31652661064400,17.071216170765700,119.17212473224600,32.94762171640680
LS21323_DJI_0917_clump_0013,,342,290,122.41617933723200,16.194158556944200,123.03448275862100,11.831915028354800,134.79240774349700,38.34040452456110
LS21323_DJI_0917_clump_0014,,298,688,127.04921700223700,28.61070641837210,128.6201550387600,11.28318107493460,123.61330380833500,24.54585454813400
LS21323_DJI_0917_clump_0015,,256,250,148.39192708333300,43.27469535126370,108.808,20.624656829468300,130.797875,35.226235631051700
LS21323_DJI_0917_clump_0016,,334,290,173.92914171656700,35.9684099736118,158.98620689655200,22.64193633536370,144.49123477183600,31.448392638232000
LS21323_DJI_0917_clump_0017,,366,228,106.45173041894400,26.905859318668100,121.15350877193000,13.822754440418100,121.28344597833400,23.842198808338300
LS21323_DJI_0917_clump_0018,,230,360,136.08260869565200,13.144475408871100,130.07777777777800,17.900741415088800,137.00262077294700,37.1011703448508
LS21323_DJI_0917_clump_0019,,154,320,140.58225108225100,9.484365633474140,136.81979166666700,12.004592175077400,134.25998376623400,32.56188821744600
LS21323_DJI_0917_clump_0020,,180,198,116.18148148148100,18.866304217897300,116.26599326599300,14.01610263605160,122.90673400673400,32.80365695711040
LS21323_DJI_0917_clump_0021,,222,170,117.01351351351400,12.542712513837400,117.69607843137300,8.477639811773220,123.67760996290400,22.27178228565500
LS21323_DJI_0917_clump_0022,,324,460,123.17695473251000,17.973333121142200,110.45434782608700,21.10453835238820,130.7740203972090,33.52778038004730
LS21323_DJI_0917_clump_0023,,162,250,112.41975308642000,13.913782902990300,120.90933333333300,12.186650328216600,128.09977777777800,36.241940031330700
LS21323_DJI_0917_clump_0024,,230,154,127.4840579710150,10.084018396013200,124.08008658008700,13.326570535722500,124.16914172783700,22.841750331643000
LS21323_DJI_0917_clump_0025,,178,256,129.32958801498100,24.587609639213500,132.265625,12.404521421349100,135.35990168539300,32.450146647993600
LS21323_DJI_0917_clump_0026,,400,466,178.67833333333300,10.672622165564000,171.02074391988600,19.67046831226900,153.99736051502100,34.22209466732550
LS21323_DJI_0917_clump_0027,,214,152,128.05140186915900,17.13540102944040,127.23464912280700,20.54273960102410,114.43894490900100,22.635760794962500
LS21323_DJI_0917_clump_0028,,238,114,107.52380952381000,13.743656302773300,118.74853801169600,13.951291024647300,110.36952675807200,19.589730049031100
LS21323_DJI_0917_clump_0029,,180,176,109.71111111111100,14.004822802463300,121.61742424242400,20.98965833456650,118.75546085858600,26.837057756815700
LS21323_DJI_0917_clump_0030,,136,228,112.95098039215700,14.437918112767800,103.69005847953200,12.190753158426200,128.03689370485000,31.94060020143840
LS21323_DJI_0918_clump_0001,,462,222,119.51226551226600,13.780706012945000,123.7042042042040,12.625985420956000,125.83243633243600,28.431921994820900
LS21323_DJI_0918_clump_0002,,180,234,127.33148148148100,10.162354715358500,140.1994301994300,8.487134538039340,131.98174264007600,35.95586780001150
LS21323_DJI_0918_clump_0003,,256,228,128.30859375,10.931716523376400,119.76169590643300,8.157276774473410,131.54956483004400,35.75905224102430
LS21323_DJI_0918_clump_0004,,384,296,111.55729166666700,14.939932355136100,107.79842342342300,22.903167632545900,131.0267015061940,42.62276626131410
LS21323_DJI_0918_clump_0005,,342,376,119.9298245614040,9.945609754083830,115.25709219858200,12.364852500547400,125.1495893990300,36.46423284517390
LS21323_DJI_0918_clump_0006,,238,586,107.66666666666700,20.285313182341900,119.70648464163800,12.632202967261000,116.37745576046100,25.295857222262100
LS21323_DJI_0918_clump_0007,,222,216,120.88288288288300,11.338953618675000,128.76697530864200,14.758749929896400,120.96548631965300,20.387872117835700
LS21323_DJI_0918_clump_0008,,282,234,117.8676122931440,27.287393771444400,100.31481481481500,13.598193377884600,111.31084439595100,17.98301919046290
LS21323_DJI_0918_clump_0009,,180,250,110.46851851851900,14.184398368082900,116.29066666666700,11.402609915667900,122.94722222222200,32.41920612256390
LS21323_DJI_0918_clump_0010,,256,206,115.515625,10.139637856421500,119.61812297734600,10.695996061698400,124.1606682342230,30.904249213110400
LS21323_DJI_0918_clump_0011,,180,342,118.77592592592600,17.39518276425750,120.34697855750500,11.381154511093700,122.24165042235200,30.0752595118148
LS21323_DJI_0918_clump_0012,,222,274,127.72372372372400,10.925021915383000,128.1824817518250,14.566511092997400,123.1642006970470,19.19093458385620
LS21323_DJI_0918_clump_0013,,350,210,112.4,11.149887891813100,111.58730158730200,10.788493165501000,124.16779591836700,27.88246506561470
LS21323_DJI_0918_clump_0014,,154,284,132.47186147186100,8.43938588981806,136.36737089201900,11.208649248255600,133.1153283336380,34.36762601417130
LS21323_DJI_0918_clump_0015,,306,546,118.44771241830100,19.725098479285600,105.37789987790000,18.418567766488500,125.25034714740600,32.59624409685610
LS21323_DJI_0918_clump_0016,,196,192,120.95068027210900,13.547822184092500,115.60069444444400,9.479707834572650,121.31898384353700,32.63214766081480
LS21323_DJI_0918_clump_0017,,444,290,117.6493993993990,10.402603823367800,122.2816091954020,24.228699751810100,115.05635290462900,21.386373546367600
LS21323_DJI_0918_clump_0018,,272,188,116.11397058823500,14.394068798896700,114.76950354609900,15.194252568028800,117.4521667709640,20.960534445058900
LS21323_DJI_0918_clump_0019,,212,172,127.70911949685500,7.452489675898140,118.35658914728700,12.066063916771,120.48436814392300,24.54081540002450
